rank,nb_frame,moy_apm,moy_pps,apm,pps
a,8124,22.100337508304943,1.3281462870884069,16.907675194660733,1.334816462736374
a,2520,37.62507150768832,1.2964389290374794,30.34925732637495,1.2765957446808511
a,5690,37.62507150768832,1.2964389290374794,22.249690976514213,1.080699276002119
a,2418,37.62507150768832,1.2964389290374794,60.2762662201758,1.5320217664294682
a,4210,17.25779364281757,1.1181827592551723,22.2486332303304,1.0839077727596864
a,6784,17.25779364281757,1.1181827592551723,14.329942503317117,1.105705440070765
a,15411,17.25779364281757,1.1181827592551723,15.194805194805197,1.164935064935065
a,12929,18.56633857267184,1.1811598600616215,17.01534170153417,1.1622501162250116
a,9500,18.56633857267184,1.1811598600616215,21.27929069031032,1.2982900569981
a,9334,18.56633857267184,1.1811598600616215,17.404383326171036,1.0829394069617533
a,4619,21.902264170493623,1.380244886704623,35.209737013692674,1.4866333405781351
a,2161,21.902264170493623,1.380244886704623,6.663581675150393,1.4993058769088383
a,11005,21.902264170493623,1.380244886704623,18.683419830647363,1.190931439497405
a,7076,21.902264170493623,1.380244886704623,27.05231816248405,1.3441088898341131
a,15384,19.49100007799476,1.1672247963435234,18.920321827147674,1.1834933817804307
a,5045,19.49100007799476,1.1672247963435234,21.40733399405352,1.153617443012884
a,4514,19.49100007799476,1.1672247963435234,18.33887043189369,1.222591362126246
a,8160,19.49100007799476,1.1672247963435234,22.010271460014675,1.1005135730007336
a,8352,19.49100007799476,1.1672247963435234,16.778202676864243,1.1759082217973231
a,4252,24.53570802424446,1.2606974163959217,26.991565135895037,1.2089971883786317
a,5156,24.53570802424446,1.2606974163959217,28.52173913043478,1.3333333333333333
a,10726,24.53570802424446,1.2606974163959217,18.093819806403577,1.2397617274758004
a,10521,17.85607745736149,1.160639811713299,18.135158254918736,1.1861990305104078
a,8628,17.85607745736149,1.160639811713299,16.73056814220983,1.2757058208434997
a,9425,17.85607745736149,1.160639811713299,19.891616193815747,1.020082881734141
a,6539,17.85607745736149,1.160639811713299,18.71559633027523,1.091743119266055
a,6164,17.85607745736149,1.160639811713299,15.8074483655879,1.2294682062123925
a,3793,19.26476230168736,1.1880740810903188,14.236751911415766,1.1073029264434484
a,6611,19.26476230168736,1.1880740810903188,21.745696164300817,1.1054062216852916
a,14469,19.26476230168736,1.1880740810903188,18.146664825300373,1.1807761358928324
a,1401,19.26476230168736,1.1880740810903188,22.929936305732483,1.358811040339703
a,4784,7.1443492792980985,0.5203720638587964,14.288698558596195,0.6517651974096511
a,92,7.1443492792980985,0.5203720638587964,0.0,0.3889789303079417
a,1,0.0,0.0,0.0,0.0
a,1,0.0,1.5522388059701493,0.0,1.5522388059701493
a,6245,26.12842188209235,0.8531143954419372,30.314585319351764,0.877025738798856
a,11678,26.12842188209235,0.8531143954419372,11.095890410958903,0.7859589041095891
a,1981,26.12842188209235,0.8531143954419372,36.97478991596639,0.8963585434173669
a,4622,37.66369543610784,1.7325315795781673,25.692041522491348,1.777681660899654
a,1713,37.66369543610784,1.7325315795781673,55.05882352941177,1.8
a,7597,37.66369543610784,1.7325315795781673,32.240221256420384,1.6199130778348478
a,5579,42.56519657970888,1.534382799702854,27.0,1.4464285714285714
a,6227,42.56519657970888,1.534382799702854,21.373555840821567,1.7329910141206677
a,1172,42.56519657970888,1.534382799702854,79.32203389830508,1.423728813559322
a,1271,24.46351931330472,1.330472103004292,24.46351931330472,1.330472103004292
a,2368,23.91663476506217,1.5568589771955572,27.35331363444492,1.4689742507387082
a,3971,23.91663476506217,1.5568589771955572,23.547169811320757,1.4641509433962263
a,3111,23.91663476506217,1.5568589771955572,20.84942084942085,1.7374517374517375
a,4934,40.95207068939043,1.578705742554463,38.0178716490658,1.669374492282697
a,9408,40.95207068939043,1.578705742554463,20.66106918907429,1.24349027526836
a,937,40.95207068939043,1.578705742554463,70.05405405405406,1.6216216216216215
a,2267,40.95207068939043,1.578705742554463,35.07528786536758,1.7803365810451728
a,2429,49.822327419369294,1.4864292692136871,38.90274314214464,1.5211970074812966
a,5067,49.822327419369294,1.4864292692136871,46.81773399014778,1.5960591133004929
a,1061,49.822327419369294,1.4864292692136871,63.74650512581547,1.3420316868592732
a,9189,19.36538468952996,0.8944027528037856,16.571679088119247,0.9798334064007016
a,3443,19.36538468952996,0.8944027528037856,19.924264491698224,0.8913486746286047
a,1991,19.36538468952996,0.8944027528037856,21.69763937719739,0.7533902561526872
a,5802,19.36538468952996,0.8944027528037856,19.26795580110497,0.9530386740331492
a,3494,29.02343729009536,1.3558783851829874,33.952557873678195,1.320377250643041
a,7442,29.02343729009536,1.3558783851829874,28.03813616221297,1.385792936753055
a,5019,29.02343729009536,1.3558783851829874,25.079617834394902,1.3614649681528663
a,3168,30.400392540368287,0.847766373964506,25.09505703422053,0.6653992395437263
a,4460,30.400392540368287,0.847766373964506,26.73267326732673,0.8640864086408642
a,8746,30.400392540368287,0.847766373964506,24.69700434484336,0.8712554310541961
a,1771,30.400392540368287,0.847766373964506,45.07683551508253,0.9903244166192372
a,1592,38.15608068691711,1.01030237322062,42.13740458015268,0.916030534351145
a,1602,38.15608068691711,1.01030237322062,52.07547169811321,1.0943396226415094
a,5610,38.15608068691711,1.01030237322062,10.26554981286758,0.9730885760114062
a,1662,38.15608068691711,1.01030237322062,48.14589665653496,1.0577507598784197
a,11134,49.52956583147322,1.2913482370970906,24.89671277169032,1.110113166876235
a,3097,49.52956583147322,1.2913482370970906,26.718296224588578,1.122942884801549
a,1009,49.52956583147322,1.2913482370970906,97.1028971028971,1.6783216783216783
a,11645,49.52956583147322,1.2913482370970906,21.02189781021898,1.03048518677544
a,1113,49.52956583147322,1.2913482370970906,77.90802524797114,1.51487826871055
a,1754,28.05623803379427,1.2556311442006085,35.1926394479586,1.380103507763082
a,13162,28.05623803379427,1.2556311442006085,18.89691898060099,1.1730696082160517
a,2289,28.05623803379427,1.2556311442006085,30.079155672823216,1.2137203166226913
a,5869,31.633339742999844,1.530177968820699,24.535696029988078,1.5028113818367694
a,2181,31.633339742999844,1.530177968820699,34.41055985434684,1.4201183431952662
a,4306,31.633339742999844,1.530177968820699,39.13948646773074,1.6377515614156837
a,3910,31.633339742999844,1.530177968820699,28.44761661993372,1.560030588835075
a,2906,25.7414816870854,1.3460203167954743,22.199383350462487,1.3360739979445015
a,4654,25.7414816870854,1.3460203167954743,31.00775193798449,1.4470284237726097
a,5549,25.7414816870854,1.3460203167954743,24.017309772809234,1.2549585286693112
a,3964,26.51081544045462,1.3848211718441783,26.43037974683544,1.3670886075949369
a,5043,26.51081544045462,1.3848211718441783,35.63650762225302,1.401702633141952
a,2567,26.51081544045462,1.3848211718441783,9.816906895208415,1.4024152707440594
a,7050,26.51081544045462,1.3848211718441783,34.1594674975216,1.3680781758957654
a,10811,23.929914198868737,1.3266180386164816,22.310609564332623,1.3319766904079178
a,3441,23.929914198868737,1.3266180386164816,25.167491989513547,1.3632391494319835
a,11012,23.929914198868737,1.3266180386164816,26.181818181818183,1.2436363636363637
a,6137,23.929914198868737,1.3266180386164816,25.224050839172232,1.34919341697898
a,7640,23.929914198868737,1.3266180386164816,20.76560041950708,1.345044572627163
a,1856,30.927068111479446,1.3864922047879964,42.99674267100977,1.5635179153094465
a,8249,30.927068111479446,1.3864922047879964,28.367074796945086,1.3965329130803734
a,3957,30.927068111479446,1.3864922047879964,22.744503411675517,1.3040181956027292
a,11625,30.927068111479446,1.3864922047879964,28.22191592005513,1.3335630599586492
a,5361,30.927068111479446,1.3864922047879964,32.30510375771172,1.334828939988783
a,3229,23.315356203612744,1.2236954418676875,29.0052680508212,1.282925317632476
a,1517,23.315356203612744,1.2236954418676875,9.49241924851681,1.147000659195781
a,2595,23.315356203612744,1.2236954418676875,26.42967542503864,1.205564142194745
a,2294,23.315356203612744,1.2236954418676875,28.33406209007433,1.259291648447748
a,9714,17.051339104906532,1.0145713419469724,14.82091395636064,1.0251132153149445
a,3964,17.051339104906532,1.0145713419469724,18.14516129032258,0.9677419354838708
a,2965,17.051339104906532,1.0145713419469724,18.18794206803637,1.0508588750421015
a,5911,18.856935187787407,1.1305253511952238,16.44391811876163,1.1470140416173236
a,15615,18.856935187787407,1.1305253511952238,18.681529886603883,1.0839900057659044
a,17481,18.856935187787407,1.1305253511952238,15.658444457162478,1.13661077090368
a,5412,18.856935187787407,1.1305253511952238,24.643848288621648,1.154486586493987
a,5442,27.45698936891544,1.5765806003964111,39.01542983100661,1.6421748714180748
a,2843,27.45698936891544,1.5765806003964111,29.04244124868467,1.4521220624342337
a,3726,27.45698936891544,1.5765806003964111,19.32367149758454,1.4814814814814814
a,2318,27.45698936891544,1.5765806003964111,20.18111254851229,1.6558861578266495
a,3992,27.45698936891544,1.5765806003964111,29.72229171878909,1.6512384288216164
a,5085,24.19520379662784,1.013625773243059,19.78798586572438,0.9422850412249704
a,6312,24.19520379662784,1.013625773243059,31.314249565079862,1.062786651905741
a,4680,24.19520379662784,1.013625773243059,21.48337595907929,1.0358056265984654
a,5426,27.379885725201063,0.847630294369047,26.53399668325041,0.8623548922056384
a,5205,27.379885725201063,0.847630294369047,20.166119374154917,0.8924087309252463
a,10348,27.379885725201063,0.847630294369047,21.94272445820433,0.8301083591331269
a,8243,27.379885725201063,0.847630294369047,25.767317724129565,0.8807473007400218
a,1871,27.379885725201063,0.847630294369047,42.48927038626609,0.7725321888412017
a,7455,27.87343381770633,1.364678907671104,22.21625972632144,1.4005902870941775
a,3919,27.87343381770633,1.364678907671104,23.87146136189748,1.3771996939556237
a,4609,27.87343381770633,1.364678907671104,37.532580364900085,1.31624674196351
a,3755,18.44306551904352,1.0601181492473832,18.25460368294636,1.1369095276220975
a,4735,18.44306551904352,1.0601181492473832,19.78440076093849,1.0272669625871909
a,7918,18.44306551904352,1.0601181492473832,17.290192113245705,1.016177957532861
a,9162,12.9471060847404,1.017251288656705,13.7524557956778,0.9757694826457106
a,4141,12.9471060847404,1.017251288656705,12.439530062197653,1.0780926053904631
a,4275,12.9471060847404,1.017251288656705,12.649332396345748,0.9978917779339423
a,9217,22.73558109405259,1.1834795431395737,20.716612377850165,1.1335504885993486
a,1832,22.73558109405259,1.1834795431395737,17.753424657534246,1.084931506849315
a,1941,22.73558109405259,1.1834795431395737,29.73670624677336,1.3319566339700568
a,7768,24.44429828413508,1.7537008504380591,23.171987641606595,1.74562306900103
a,3444,24.44429828413508,1.7537008504380591,22.99651567944251,1.8466898954703836
a,2860,24.44429828413508,1.7537008504380591,35.07306889352818,1.6701461377870563
a,8705,24.44429828413508,1.7537008504380591,22.714236549271536,1.6794768842491683
a,2157,24.44429828413508,1.7537008504380591,18.26568265682657,1.826568265682657
a,5209,29.180896853589577,1.046612797214033,28.34101382488479,1.0253456221198156
a,3681,29.180896853589577,1.046612797214033,17.6039119804401,1.0268948655256724
a,6349,29.180896853589577,1.046612797214033,27.20831365139348,0.9541804440245631
a,1326,29.180896853589577,1.046612797214033,43.57034795763994,1.1800302571860817
a,3265,39.42420503790283,1.251752609834488,15.55075593952484,1.0552298673248997
a,2185,39.42420503790283,1.251752609834488,34.91916859122402,1.2471131639722863
a,1127,39.42420503790283,1.251752609834488,67.80269058295964,1.4529147982062782
a,1454,32.072637250779785,1.949664906390596,4.951856946354883,2.18707015130674
a,2648,32.072637250779785,1.949664906390596,43.70257966616085,1.866464339908953
a,1342,32.072637250779785,1.949664906390596,24.251497005988025,1.796407185628743
a,1177,32.072637250779785,1.949664906390596,55.38461538461538,1.948717948717949
a,4376,40.40768201453897,1.1623995045674935,10.665451230628989,1.1075660893345487
a,1246,40.40768201453897,1.1623995045674935,63.41072858286629,1.200960768614892
a,1061,40.40768201453897,1.1623995045674935,47.14686623012161,1.1786716557530403
a,3985,24.741384958393635,1.746122190801786,30.645968953430145,1.742613920881322
a,3631,24.741384958393635,1.746122190801786,37.57209557813788,1.8621257896182368
a,2526,24.741384958393635,1.746122190801786,7.1258907363420425,1.7814726840855106
a,10201,24.741384958393635,1.746122190801786,23.62158456566448,1.5982763686220742
a,2210,21.18691864302459,1.1989715515275785,21.301775147928996,1.1743286299499318
a,3095,21.18691864302459,1.1989715515275785,11.631663974151856,1.182552504038772
a,2386,21.18691864302459,1.1989715515275785,25.790139064475348,1.1378002528445008
a,1263,21.18691864302459,1.1989715515275785,26.02409638554217,1.3012048192771084
a,3608,25.76116585225388,1.6790640758562978,24.944567627494457,1.6130820399113082
a,3435,25.76116585225388,1.6790640758562978,28.26403024134923,1.6051177667926722
a,2245,25.76116585225388,1.6790640758562978,24.074899687917966,1.818992420864913
a,9194,27.8554258714837,1.712307622784749,19.539730785931397,1.6869300911854104
a,5942,27.8554258714837,1.712307622784749,33.29969727547932,1.7356205852674067
a,3438,27.8554258714837,1.712307622784749,17.795870892701366,1.7272462925268972
a,3001,27.8554258714837,1.712307622784749,40.786404531822726,1.6994335221592802
a,13771,19.37259130772046,1.1118842911997655,14.381173736199884,1.0720511330621731
a,6231,19.37259130772046,1.1118842911997655,20.815933183424352,1.1660777385159011
a,9902,19.37259130772046,1.1118842911997655,22.92066700353714,1.097524002021223
a,2671,16.73816684199962,0.9488678844722844,18.85521885521885,0.7631874298540966
a,9639,16.73816684199962,0.9488678844722844,16.433239962651726,1.002178649237473
a,3756,16.73816684199962,0.9488678844722844,14.376996805111824,0.97444089456869
a,6998,16.73816684199962,0.9488678844722844,12.866333095067906,0.960686204431737
a,8507,16.73816684199962,0.9488678844722844,21.159045491947808,1.0438462442694252
a,1349,22.334007545954933,1.181857548453254,26.765799256505577,1.2936802973977697
a,7095,22.334007545954933,1.181857548453254,17.263751763046542,1.1255289139633289
a,13477,22.334007545954933,1.181857548453254,22.97247161831268,1.1263634339986643
a,5828,28.517688876768748,1.1355534233730935,24.644874208454564,1.088481944206743
a,4309,28.517688876768748,1.1355534233730935,30.84047233155823,1.1669367909238249
a,4415,28.517688876768748,1.1355534233730935,30.06772009029345,1.1512415349887133
a,8961,28.219587561895548,1.1647228388931374,24.930190997431023,1.125879593432369
a,2765,28.219587561895548,1.1647228388931374,39.08794788273616,1.2812160694896852
a,13091,28.219587561895548,1.1647228388931374,20.640623805519457,1.087072853757358
a,10382,18.76672720818115,1.0808413774025762,22.936576889661165,1.1352447147408051
a,8530,18.76672720818115,1.0808413774025762,19.4389012794929,1.148022068317878
a,3893,18.76672720818115,1.0808413774025762,13.924703455389375,0.9592573491490458
a,1693,12.547528517110266,1.1406844106463878,12.547528517110266,1.1406844106463878
a,3957,20.107632728789497,1.0530832019208616,18.19560272934041,1.0917361637604246
a,5644,20.107632728789497,1.0530832019208616,18.51063829787234,0.9893617021276596
a,3493,20.107632728789497,1.0530832019208616,23.61665715915573,1.0781517398745009
a,2399,18.27214468162841,1.0831297131524535,30.99630996309963,1.082410824108241
a,3693,18.27214468162841,1.0831297131524535,17.57526444263629,1.0577705451586656
a,10977,18.27214468162841,1.0831297131524535,14.430172178190762,1.0767969390543866
a,6269,18.27214468162841,1.0831297131524535,13.207848141649386,1.0049449672994095
a,7837,18.27214468162841,1.0831297131524535,15.151128682566,1.1937252901415636
a,8710,16.919655545973285,1.072289164193178,22.70121531758771,1.1075441412520064
a,4148,16.919655545973285,1.072289164193178,15.61822125813449,1.1279826464208242
a,2623,16.919655545973285,1.072289164193178,12.439530062197653,0.9813407049067036
a,4526,31.678020471187,1.0702519521658886,39.717563989408646,1.1518093556928508
a,3191,31.678020471187,1.0702519521658886,22.4019912881145,0.9894212818917236
a,1418,31.678020471187,1.0702519521658886,38.08180535966149,1.1001410437235544
a,4587,31.678020471187,1.0702519521658886,26.510721247563357,1.0396361273554255
a,2984,40.13609852722288,1.1022654635155216,26.568265682656826,1.0265011741026502
a,1514,40.13609852722288,1.1022654635155216,33.55525965379494,1.158455392809587
a,9958,40.13609852722288,1.1022654635155216,19.521992367945373,0.9881502309700744
